Date,Country,City,Specie,count,min (ppb),max (ppb),median (ppb)
3/13/2020,US,Jacksonville,o3,120,0,20,11
3/13/2020,CN,Beijing,o3,425,1,38,29
3/13/2020,US,Manhattan,o3,23,12,38,22
3/13/2020,US,Los Angeles,o3,24,4,19,10
3/13/2020,CN,Wuhan,o3,387,2,51,21
3/13/2020,US,Houston,o3,118,7,39,20
3/13/2020,CN,Shanghai,o3,856,2,48,31
3/14/2020,CN,Beijing,o3,427,0,46,32
3/14/2020,CN,Shanghai,o3,861,2,49,30
3/14/2020,US,Los Angeles,o3,24,4,28,15
3/14/2020,US,Houston,o3,115,15,35,21
3/14/2020,US,Jacksonville,o3,120,0,25,11
3/14/2020,CN,Wuhan,o3,382,9,56,25
3/14/2020,US,Manhattan,o3,22,25,35,29
3/15/2020,CN,Wuhan,o3,372,2,59,37
3/15/2020,CN,Beijing,o3,432,0,46,31
3/15/2020,US,Houston,o3,120,2,34,19
3/15/2020,US,Jacksonville,o3,120,2,23,16
3/15/2020,US,Los Angeles,o3,24,6,33,25
3/15/2020,CN,Shanghai,o3,860,0,57,23
3/15/2020,US,Manhattan,o3,19,23,36,30
3/16/2020,US,Houston,o3,117,1,41,19
3/16/2020,CN,Shanghai,o3,856,2,49,32
3/16/2020,US,Manhattan,o3,22,19,31,29
3/16/2020,CN,Wuhan,o3,387,6,55,34
3/16/2020,US,Jacksonville,o3,120,12,18,17
3/16/2020,US,Los Angeles,o3,24,1,28,19
3/16/2020,CN,Beijing,o3,445,0,63,23
3/17/2020,CN,Beijing,o3,444,0,55,24
3/17/2020,CN,Shanghai,o3,853,2,63,30
3/17/2020,US,Houston,o3,119,2,32,16
3/17/2020,US,Manhattan,o3,24,14,31,22
3/17/2020,US,Jacksonville,o3,111,2,21,12
3/17/2020,US,Los Angeles,o3,23,1,31,19
3/17/2020,CN,Wuhan,o3,387,0,60,31
3/18/2020,US,Houston,o3,119,7,32,19
3/18/2020,CN,Wuhan,o3,387,5,57,39
3/18/2020,US,Jacksonville,o3,120,3,18,14
3/18/2020,US,Manhattan,o3,24,10,30,25
3/18/2020,US,Los Angeles,o3,24,1,36,11
3/18/2020,CN,Beijing,o3,444,0,52,21
3/18/2020,CN,Shanghai,o3,859,0,68,41
3/19/2020,US,Houston,o3,114,14,33,21
3/19/2020,US,Manhattan,o3,23,9,29,21
3/19/2020,CN,Beijing,o3,441,4,48,34
3/19/2020,US,Jacksonville,o3,117,0,17,11
3/19/2020,US,Los Angeles,o3,24,0,32,19
3/19/2020,CN,Wuhan,o3,387,2,64,37
3/19/2020,CN,Shanghai,o3,854,1,51,32
3/20/2020,US,Houston,o3,112,2,28,15
3/20/2020,CN,Beijing,o3,444,0,45,16
3/20/2020,US,Manhattan,o3,24,3,37,15
3/20/2020,CN,Shanghai,o3,850,1,58,34
3/20/2020,US,Los Angeles,o3,24,6,30,22
3/20/2020,US,Jacksonville,o3,120,2,19,12
3/20/2020,CN,Wuhan,o3,387,10,62,42
3/21/2020,CN,Beijing,o3,454,1,46,29
3/21/2020,US,Houston,o3,113,2,9,6
3/21/2020,US,Manhattan,o3,24,23,36,30
3/21/2020,US,Jacksonville,o3,119,0,20,11
3/21/2020,CN,Wuhan,o3,387,3,56,28
3/21/2020,CN,Shanghai,o3,856,2,66,33
3/21/2020,US,Los Angeles,o3,24,1,34,25
3/22/2020,US,Manhattan,o3,22,23,36,30
3/22/2020,CN,Shanghai,o3,857,3,58,32
3/22/2020,CN,Wuhan,o3,387,5,56,25
3/22/2020,CN,Beijing,o3,453,0,58,30
3/22/2020,US,Jacksonville,o3,114,0,17,12
3/22/2020,US,Los Angeles,o3,24,0,34,22
3/22/2020,US,Houston,o3,119,2,25,9
3/23/2020,CN,Wuhan,o3,387,6,110,39
3/23/2020,US,Manhattan,o3,21,21,31,24
3/23/2020,US,Los Angeles,o3,24,10,33,24
3/23/2020,US,Jacksonville,o3,120,6,21,14
3/23/2020,US,Houston,o3,118,2,34,19
3/23/2020,CN,Beijing,o3,450,0,52,23
3/23/2020,CN,Shanghai,o3,860,1,50,31
3/24/2020,US,Manhattan,o3,23,17,33,24
3/24/2020,US,Houston,o3,120,4,31,19
3/24/2020,CN,Beijing,o3,422,1,54,27
3/24/2020,US,Los Angeles,o3,23,0,31,23
3/24/2020,CN,Shanghai,o3,855,1,58,36
3/24/2020,US,Jacksonville,o3,116,1,19,10
3/24/2020,CN,Wuhan,o3,387,9,50,32
3/25/2020,US,Manhattan,o3,23,20,32,23
3/25/2020,CN,Wuhan,o3,376,4,35,16
3/25/2020,US,Houston,o3,102,6,62,20
3/25/2020,CN,Shanghai,o3,883,14,60,36
3/25/2020,CN,Beijing,o3,444,0,63,33
3/25/2020,US,Jacksonville,o3,120,8,17,11
3/25/2020,US,Los Angeles,o3,24,6,32,28
3/26/2020,US,Jacksonville,o3,106,3,18,15
3/26/2020,CN,Wuhan,o3,385,2,46,15
3/26/2020,US,Los Angeles,o3,22,1,32,27
3/26/2020,CN,Shanghai,o3,881,0,42,14
3/26/2020,CN,Beijing,o3,444,10,52,30
3/26/2020,US,Manhattan,o3,24,6,33,24
3/26/2020,US,Houston,o3,95,10,48,21
3/27/2020,US,Houston,o3,95,9,42,22
3/27/2020,CN,Shanghai,o3,880,2,43,30
3/27/2020,CN,Wuhan,o3,382,8,30,21
3/27/2020,US,Los Angeles,o3,24,1,34,17
3/27/2020,US,Manhattan,o3,24,7,39,24
3/27/2020,CN,Beijing,o3,453,5,39,30
3/27/2020,US,Jacksonville,o3,120,4,20,14
3/28/2020,US,Manhattan,o3,24,18,34,23
3/28/2020,US,Houston,o3,92,10,37,19
3/28/2020,US,Jacksonville,o3,114,0,22,17
3/28/2020,US,Los Angeles,o3,24,10,37,23
3/28/2020,CN,Wuhan,o3,384,15,45,27
3/28/2020,CN,Beijing,o3,469,0,46,27
3/28/2020,CN,Shanghai,o3,885,14,42,31
3/29/2020,US,Manhattan,o3,23,30,37,34
3/29/2020,US,Los Angeles,o3,23,2,36,24
3/29/2020,CN,Beijing,o3,442,0,55,22
3/29/2020,CN,Wuhan,o3,365,15,34,28
3/29/2020,US,Houston,o3,92,2,50,32
3/29/2020,US,Jacksonville,o3,115,1,22,11
3/29/2020,CN,Shanghai,o3,847,15,38,28
3/30/2020,CN,Wuhan,o3,385,14,42,25
3/30/2020,US,Manhattan,o3,21,10,28,18
3/30/2020,US,Houston,o3,92,3,35,23
3/30/2020,US,Jacksonville,o3,120,2,23,14
3/30/2020,US,Los Angeles,o3,24,1,36,18
3/30/2020,CN,Beijing,o3,465,0,54,27
3/30/2020,CN,Shanghai,o3,883,5,44,29
3/31/2020,CN,Shanghai,o3,879,3,51,28
3/31/2020,CN,Wuhan,o3,387,4,32,19
3/31/2020,US,Los Angeles,o3,19,1,45,4
3/31/2020,CN,Beijing,o3,474,1,56,27
3/31/2020,US,Houston,o3,96,2,41,23
3/31/2020,US,Jacksonville,o3,120,4,15,9
3/31/2020,US,Manhattan,o3,23,21,33,27
4/1/2020,US,Jacksonville,o3,117,4,20,15
4/1/2020,CN,Wuhan,o3,386,1,50,18
4/1/2020,US,Manhattan,o3,24,21,37,32
4/1/2020,US,Los Angeles,o3,24,1,36,20
4/1/2020,CN,Shanghai,o3,878,11,62,36
4/1/2020,US,Houston,o3,101,1,49,35
4/1/2020,CN,Beijing,o3,452,16,42,31
4/2/2020,CN,Wuhan,o3,387,6,59,21
4/2/2020,US,Houston,o3,119,18,45,36
4/2/2020,CN,Beijing,o3,447,0,45,28
4/2/2020,CN,Shanghai,o3,878,4,56,35
4/2/2020,US,Manhattan,o3,20,28,34,32
4/2/2020,US,Los Angeles,o3,24,12,36,23
4/2/2020,US,Jacksonville,o3,118,0,22,11
4/3/2020,US,Manhattan,o3,23,20,30,25
4/3/2020,CN,Beijing,o3,440,0,46,25
4/3/2020,US,Jacksonville,o3,119,0,23,17
4/3/2020,CN,Wuhan,o3,387,15,58,35
4/3/2020,CN,Shanghai,o3,881,1,58,37
4/3/2020,US,Los Angeles,o3,24,2,38,23
4/3/2020,US,Houston,o3,119,5,49,34
4/4/2020,CN,Wuhan,o3,386,2,63,35
4/4/2020,US,Manhattan,o3,24,22,36,27
4/4/2020,US,Jacksonville,o3,120,4,31,17
4/4/2020,CN,Shanghai,o3,876,0,66,36
4/4/2020,US,Los Angeles,o3,24,6,36,25
4/4/2020,CN,Beijing,o3,454,2,55,33
4/4/2020,US,Houston,o3,113,2,23,5
4/5/2020,US,Los Angeles,o3,24,17,28,22
4/5/2020,CN,Shanghai,o3,888,20,57,39
4/5/2020,US,Houston,o3,108,2,38,15
4/5/2020,US,Manhattan,o3,24,1,29,12
4/5/2020,CN,Wuhan,o3,384,7,66,47
4/5/2020,US,Jacksonville,o3,120,2,24,18
4/5/2020,CN,Beijing,o3,453,0,50,25
4/6/2020,CN,Shanghai,o3,885,1,49,33
4/6/2020,US,Manhattan,o3,24,8,36,31
4/6/2020,CN,Beijing,o3,443,0,61,25
4/6/2020,CN,Wuhan,o3,387,15,61,43
4/6/2020,US,Houston,o3,119,2,36,17
4/6/2020,US,Jacksonville,o3,113,0,21,11
4/6/2020,US,Los Angeles,o3,24,15,30,25
4/7/2020,US,Los Angeles,o3,24,4,30,22
4/7/2020,CN,Beijing,o3,449,0,48,24
4/7/2020,US,Houston,o3,120,2,32,14
4/7/2020,CN,Shanghai,o3,876,0,51,21
4/7/2020,CN,Wuhan,o3,383,1,68,36
4/7/2020,US,Manhattan,o3,23,12,43,31
4/7/2020,US,Jacksonville,o3,120,1,29,16
4/8/2020,US,Los Angeles,o3,24,10,32,22
4/8/2020,US,Houston,o3,118,2,41,12
4/8/2020,US,Jacksonville,o3,116,3,15,10
4/8/2020,CN,Wuhan,o3,364,1,65,39
4/8/2020,US,Manhattan,o3,24,7,35,25
4/8/2020,CN,Shanghai,o3,861,0,66,29
4/8/2020,CN,Beijing,o3,452,0,45,21
4/9/2020,US,Manhattan,o3,23,30,38,33
4/9/2020,US,Houston,o3,111,2,73,14
4/9/2020,CN,Shanghai,o3,845,1,67,33
4/9/2020,CN,Wuhan,o3,385,1,73,34
4/9/2020,CN,Beijing,o3,451,10,47,31
4/9/2020,US,Jacksonville,o3,120,4,19,11
4/9/2020,US,Los Angeles,o3,24,19,27,22
4/10/2020,US,Jacksonville,o3,117,7,22,16
4/10/2020,CN,Beijing,o3,455,0,58,32
4/10/2020,US,Houston,o3,95,15,37,24
4/10/2020,CN,Wuhan,o3,378,4,54,22
4/10/2020,US,Manhattan,o3,24,28,37,30
4/10/2020,CN,Shanghai,o3,860,17,59,39
4/10/2020,US,Los Angeles,o3,24,2,32,22
4/11/2020,US,Los Angeles,o3,24,1,38,23
4/11/2020,CN,Beijing,o3,451,0,77,32
4/11/2020,CN,Shanghai,o3,886,23,50,39
4/11/2020,US,Manhattan,o3,22,23,38,31
4/11/2020,US,Houston,o3,92,15,43,33
4/11/2020,CN,Wuhan,o3,382,15,62,23
4/11/2020,US,Jacksonville,o3,120,4,24,17
4/12/2020,US,Los Angeles,o3,24,16,27,23
4/12/2020,US,Manhattan,o3,24,6,41,33
4/12/2020,CN,Beijing,o3,455,1,51,35
4/12/2020,US,Houston,o3,95,6,43,28
4/12/2020,CN,Wuhan,o3,371,2,61,35
4/12/2020,US,Jacksonville,o3,120,9,22,18
4/12/2020,CN,Shanghai,o3,884,9,59,34
4/13/2020,US,Houston,o3,106,6,32,23
4/13/2020,CN,Beijing,o3,424,0,51,28
4/13/2020,US,Jacksonville,o3,120,3,19,11
4/13/2020,CN,Wuhan,o3,360,2,61,37
4/13/2020,US,Los Angeles,o3,24,7,30,19
4/13/2020,US,Manhattan,o3,23,30,38,36
4/13/2020,CN,Shanghai,o3,879,1,63,36
4/14/2020,CN,Shanghai,o3,871,1,72,51
4/14/2020,US,Manhattan,o3,24,23,41,31
4/14/2020,US,Jacksonville,o3,114,0,17,6
4/14/2020,US,Houston,o3,118,8,36,27
4/14/2020,CN,Wuhan,o3,363,2,59,35
4/14/2020,CN,Beijing,o3,405,0,69,33
4/14/2020,US,Los Angeles,o3,23,1,36,11
4/15/2020,US,Manhattan,o3,22,23,38,35
4/15/2020,CN,Wuhan,o3,386,2,64,32
4/15/2020,US,Jacksonville,o3,120,2,15,8
4/15/2020,US,Los Angeles,o3,24,1,45,21
4/15/2020,US,Houston,o3,118,10,41,28
4/15/2020,CN,Beijing,o3,411,1,66,41
4/15/2020,CN,Shanghai,o3,846,1,68,37
4/16/2020,CN,Wuhan,o3,373,4,68,36
4/16/2020,US,Manhattan,o3,24,25,35,32
4/16/2020,US,Los Angeles,o3,24,2,44,23
4/16/2020,CN,Shanghai,o3,863,1,73,50
4/16/2020,US,Jacksonville,o3,118,11,23,20
4/16/2020,US,Houston,o3,117,2,55,36
4/16/2020,CN,Beijing,o3,433,4,57,34
4/17/2020,US,Los Angeles,o3,23,10,32,21
4/17/2020,CN,Wuhan,o3,363,2,58,46
4/17/2020,US,Manhattan,o3,24,19,38,28
4/17/2020,CN,Shanghai,o3,864,0,59,23
4/17/2020,US,Houston,o3,119,1,52,31
4/17/2020,US,Jacksonville,o3,112,2,22,19
4/17/2020,CN,Beijing,o3,450,5,60,47
4/18/2020,US,Houston,o3,115,5,32,15
4/18/2020,CN,Shanghai,o3,837,0,60,49
4/18/2020,US,Manhattan,o3,24,24,32,31
4/18/2020,US,Los Angeles,o3,24,16,32,25
4/18/2020,CN,Beijing,o3,465,1,61,41
4/18/2020,CN,Wuhan,o3,373,17,56,34
4/18/2020,US,Jacksonville,o3,120,4,14,11
4/19/2020,CN,Beijing,o3,467,2,66,42
4/19/2020,US,Los Angeles,o3,24,22,32,27
4/19/2020,US,Manhattan,o3,24,19,46,32
4/19/2020,US,Jacksonville,o3,120,1,16,9
4/19/2020,CN,Wuhan,o3,360,11,62,45
4/19/2020,CN,Shanghai,o3,883,0,57,44
4/19/2020,US,Houston,o3,120,1,33,14
4/20/2020,US,Los Angeles,o3,24,6,33,21
4/20/2020,US,Manhattan,o3,24,2,36,28
4/20/2020,US,Houston,o3,117,2,66,20
4/20/2020,CN,Shanghai,o3,853,0,71,47
4/20/2020,CN,Beijing,o3,455,16,43,33
4/20/2020,CN,Wuhan,o3,363,3,50,27
4/20/2020,US,Jacksonville,o3,120,3,19,10
4/21/2020,US,Jacksonville,o3,118,0,24,15
4/21/2020,US,Manhattan,o3,24,11,36,29
4/21/2020,US,Los Angeles,o3,24,3,34,23
4/21/2020,CN,Wuhan,o3,361,1,50,22
4/21/2020,CN,Beijing,o3,449,2,39,32
4/21/2020,US,Houston,o3,103,4,58,31
4/21/2020,CN,Shanghai,o3,865,4,57,34
4/22/2020,CN,Beijing,o3,451,10,43,33
4/22/2020,US,Los Angeles,o3,24,1,42,23
4/22/2020,US,Jacksonville,o3,117,3,22,18
4/22/2020,CN,Wuhan,o3,370,1,62,32
4/22/2020,US,Houston,o3,120,15,39,27
4/22/2020,CN,Shanghai,o3,878,1,64,34
4/22/2020,US,Manhattan,o3,23,23,36,28
4/23/2020,US,Los Angeles,o3,24,2,48,10
4/23/2020,CN,Shanghai,o3,876,12,58,42
4/23/2020,CN,Beijing,o3,450,1,48,32
4/23/2020,US,Jacksonville,o3,120,7,24,19
4/23/2020,US,Manhattan,o3,24,15,30,24
4/23/2020,CN,Wuhan,o3,374,10,60,38
4/23/2020,US,Houston,o3,113,3,49,23
4/24/2020,US,Jacksonville,o3,114,11,20,17
4/24/2020,CN,Beijing,o3,450,0,50,35
4/24/2020,CN,Shanghai,o3,881,2,69,42
4/24/2020,US,Houston,o3,113,1,60,37
4/24/2020,US,Manhattan,o3,24,10,28,20
4/24/2020,US,Los Angeles,o3,20,1,61,16
4/24/2020,CN,Wuhan,o3,363,2,59,32
4/25/2020,US,Manhattan,o3,24,3,42,33
4/25/2020,CN,Shanghai,o3,883,4,71,45
4/25/2020,US,Houston,o3,115,4,39,28
4/25/2020,CN,Wuhan,o3,369,2,61,38
4/25/2020,US,Los Angeles,o3,24,7,65,29
4/25/2020,US,Jacksonville,o3,120,8,22,15
4/25/2020,CN,Beijing,o3,450,1,48,38
4/26/2020,CN,Shanghai,o3,884,22,62,44
4/26/2020,CN,Beijing,o3,451,0,50,30
4/26/2020,CN,Wuhan,o3,384,1,61,33
4/26/2020,US,Houston,o3,118,2,56,35
4/26/2020,US,Jacksonville,o3,120,10,21,16
4/26/2020,US,Los Angeles,o3,24,1,61,20
4/26/2020,US,Manhattan,o3,24,27,36,30
4/27/2020,US,Manhattan,o3,24,25,32,30
4/27/2020,US,Los Angeles,o3,24,4,48,23
4/27/2020,CN,Wuhan,o3,376,1,66,43
4/27/2020,US,Houston,o3,111,1,59,41
4/27/2020,CN,Beijing,o3,442,0,61,34
4/27/2020,US,Jacksonville,o3,120,5,21,17
4/27/2020,CN,Shanghai,o3,882,3,55,42
4/28/2020,CN,Beijing,o3,435,0,75,51
4/28/2020,US,Los Angeles,o3,19,0,43,10
4/28/2020,US,Houston,o3,114,10,41,23
4/28/2020,US,Manhattan,o3,24,17,36,28
4/28/2020,US,Jacksonville,o3,116,0,23,18
4/28/2020,CN,Wuhan,o3,387,9,73,43
4/28/2020,CN,Shanghai,o3,852,1,56,38
4/29/2020,US,Manhattan,o3,23,2,34,27
4/29/2020,CN,Shanghai,o3,878,9,66,44
4/29/2020,US,Los Angeles,o3,24,2,39,20
4/29/2020,US,Jacksonville,o3,117,9,23,18
4/29/2020,CN,Wuhan,o3,386,2,73,34
4/29/2020,US,Houston,o3,109,6,50,36
4/29/2020,CN,Beijing,o3,447,18,79,55
4/30/2020,US,Los Angeles,o3,19,10,45,19
4/30/2020,CN,Wuhan,o3,385,1,60,32
4/30/2020,US,Manhattan,o3,24,17,36,33
4/30/2020,CN,Beijing,o3,452,0,96,58
4/30/2020,US,Jacksonville,o3,117,11,21,17
4/30/2020,US,Houston,o3,113,1,56,34
4/30/2020,CN,Shanghai,o3,694,1,78,34
5/1/2020,US,Los Angeles,o3,24,9,41,23
5/1/2020,US,Jacksonville,o3,120,3,24,15
5/1/2020,CN,Wuhan,o3,387,6,65,35
5/1/2020,US,Manhattan,o3,24,28,41,36
5/1/2020,CN,Beijing,o3,450,0,97,58
5/1/2020,US,Houston,o3,120,1,61,38
5/2/2020,US,Los Angeles,o3,24,2,44,19
5/2/2020,US,Manhattan,o3,24,23,36,29
5/2/2020,CN,Wuhan,o3,381,0,63,33
5/2/2020,CN,Beijing,o3,453,6,73,55
5/2/2020,US,Jacksonville,o3,120,1,31,21
5/2/2020,US,Houston,o3,115,15,55,36
5/3/2020,US,Houston,o3,116,23,49,36
5/3/2020,CN,Beijing,o3,445,6,58,25
5/3/2020,CN,Wuhan,o3,382,2,68,37
5/3/2020,US,Manhattan,o3,24,23,46,32
5/3/2020,US,Los Angeles,o3,24,3,33,21
5/3/2020,US,Jacksonville,o3,120,6,28,20
5/4/2020,US,Houston,o3,116,5,55,24
5/4/2020,US,Manhattan,o3,23,27,42,34
5/4/2020,CN,Beijing,o3,454,2,33,12
5/4/2020,CN,Wuhan,o3,374,0,74,32
5/4/2020,US,Jacksonville,o3,108,8,25,18
5/4/2020,US,Los Angeles,o3,24,1,52,19
5/5/2020,US,Houston,o3,120,5,60,24
5/5/2020,US,Los Angeles,o3,24,0,57,19
5/5/2020,US,Jacksonville,o3,117,11,19,15
5/5/2020,CN,Wuhan,o3,382,8,54,31
5/5/2020,US,Manhattan,o3,20,25,41,30
5/5/2020,CN,Beijing,o3,452,0,58,17
5/6/2020,US,Jacksonville,o3,118,8,23,15
5/6/2020,US,Manhattan,o3,24,19,34,22
5/6/2020,US,Houston,o3,120,6,49,28
5/6/2020,CN,Wuhan,o3,382,3,49,27
5/6/2020,US,Los Angeles,o3,24,0,61,22
5/6/2020,CN,Beijing,o3,443,0,75,43
5/7/2020,CN,Wuhan,o3,386,7,55,27
5/7/2020,US,Houston,o3,102,1,59,46
5/7/2020,US,Manhattan,o3,24,17,42,35
5/7/2020,US,Los Angeles,o3,23,0,61,38
5/7/2020,CN,Beijing,o3,437,2,56,30
5/7/2020,US,Jacksonville,o3,120,11,23,18
5/8/2020,US,Jacksonville,o3,120,3,27,22
5/8/2020,US,Houston,o3,119,20,49,32
5/8/2020,US,Los Angeles,o3,24,0,55,21
5/8/2020,CN,Wuhan,o3,381,1,43,19
5/8/2020,CN,Beijing,o3,454,1,47,31
5/8/2020,US,Manhattan,o3,24,21,42,27
5/9/2020,US,Jacksonville,o3,117,14,22,19
5/9/2020,CN,Wuhan,o3,387,17,51,34
5/9/2020,US,Los Angeles,o3,24,8,51,31
5/9/2020,US,Houston,o3,114,18,39,30
5/9/2020,US,Manhattan,o3,21,21,27,23
5/9/2020,CN,Beijing,o3,455,0,45,18
5/10/2020,US,Jacksonville,o3,115,7,22,21
5/10/2020,US,Houston,o3,120,11,55,31
5/10/2020,CN,Wuhan,o3,383,2,60,25
5/10/2020,US,Manhattan,o3,24,19,41,33
5/10/2020,CN,Beijing,o3,406,0,47,30
5/10/2020,US,Los Angeles,o3,24,24,49,29
5/11/2020,US,Houston,o3,119,2,59,39
5/11/2020,US,Los Angeles,o3,24,22,43,29
5/11/2020,CN,Wuhan,o3,380,1,65,30
5/11/2020,US,Manhattan,o3,24,16,35,27
5/11/2020,CN,Beijing,o3,470,0,56,34
5/11/2020,US,Jacksonville,o3,120,1,23,15
5/12/2020,US,Jacksonville,o3,108,6,23,16
5/12/2020,US,Houston,o3,117,17,49,34
5/12/2020,CN,Wuhan,o3,382,1,64,28
5/12/2020,CN,Beijing,o3,472,7,56,35
5/12/2020,US,Los Angeles,o3,22,2,28,21
5/12/2020,US,Manhattan,o3,21,15,41,30
5/13/2020,US,Jacksonville,o3,114,0,21,20
5/13/2020,CN,Beijing,o3,455,0,72,35
5/13/2020,US,Houston,o3,115,11,54,32
5/13/2020,US,Los Angeles,o3,24,2,36,21
5/13/2020,US,Manhattan,o3,24,23,41,32
5/13/2020,CN,Wuhan,o3,373,0,72,44
5/14/2020,US,Los Angeles,o3,19,3,28,17
5/14/2020,CN,Wuhan,o3,384,2,51,25
5/14/2020,US,Jacksonville,o3,109,7,20,19
5/14/2020,US,Manhattan,o3,24,12,46,28
5/14/2020,US,Houston,o3,119,7,44,24
5/14/2020,CN,Beijing,o3,461,1,72,50
5/15/2020,US,Los Angeles,o3,24,7,41,19
5/15/2020,US,Houston,o3,117,2,43,19
5/15/2020,US,Jacksonville,o3,117,1,18,17
5/15/2020,CN,Beijing,o3,463,8,61,38
5/15/2020,CN,Wuhan,o3,383,1,67,21
5/15/2020,US,Manhattan,o3,24,15,55,38
5/16/2020,CN,Beijing,o3,463,0,37,24
5/16/2020,US,Los Angeles,o3,24,1,45,23
5/16/2020,US,Manhattan,o3,21,27,41,35
5/16/2020,US,Houston,o3,92,14,48,32
5/16/2020,CN,Wuhan,o3,384,0,71,18
5/16/2020,US,Jacksonville,o3,114,3,16,14
5/17/2020,US,Los Angeles,o3,24,4,42,17
5/17/2020,US,Manhattan,o3,21,31,41,34
5/17/2020,US,Houston,o3,96,3,45,31
5/17/2020,CN,Wuhan,o3,379,1,64,33
5/17/2020,CN,Beijing,o3,470,0,51,16
5/17/2020,US,Jacksonville,o3,120,4,15,10
5/18/2020,US,Manhattan,o3,23,25,43,35
5/18/2020,US,Jacksonville,o3,114,0,27,14
5/18/2020,CN,Beijing,o3,474,1,68,25
5/18/2020,US,Houston,o3,97,1,71,36
5/18/2020,US,Los Angeles,o3,24,6,27,14
5/18/2020,CN,Wuhan,o3,387,2,59,39
5/19/2020,US,Jacksonville,o3,120,12,22,19
5/19/2020,CN,Beijing,o3,454,0,63,36
5/19/2020,CN,Wuhan,o3,387,2,77,35
5/19/2020,US,Houston,o3,116,6,47,28
5/19/2020,US,Los Angeles,o3,23,7,32,23
5/19/2020,US,Manhattan,o3,21,25,37,30
5/20/2020,US,Jacksonville,o3,120,10,25,19
5/20/2020,US,Houston,o3,120,2,54,21
5/20/2020,US,Manhattan,o3,22,23,38,29
5/20/2020,CN,Wuhan,o3,386,3,62,43
5/20/2020,CN,Beijing,o3,452,0,77,45
5/20/2020,US,Los Angeles,o3,13,3,32,14
5/21/2020,CN,Wuhan,o3,387,1,58,37
5/21/2020,US,Houston,o3,119,6,48,28
5/21/2020,US,Los Angeles,o3,8,16,45,30
5/21/2020,CN,Beijing,o3,441,1,65,37
5/21/2020,US,Jacksonville,o3,120,2,24,16
5/21/2020,US,Manhattan,o3,24,16,36,25
5/22/2020,CN,Wuhan,o3,360,1,76,35
5/22/2020,CN,Beijing,o3,444,0,67,34
5/22/2020,US,Manhattan,o3,24,8,38,22
5/22/2020,US,Jacksonville,o3,120,3,28,17
5/22/2020,US,Los Angeles,o3,21,3,36,22
5/22/2020,US,Houston,o3,118,5,34,19
5/23/2020,US,Los Angeles,o3,24,23,45,33
5/23/2020,CN,Wuhan,o3,364,1,75,44
5/23/2020,US,Jacksonville,o3,120,3,23,14
5/23/2020,US,Houston,o3,115,7,36,19
5/23/2020,CN,Beijing,o3,472,0,49,28
5/23/2020,US,Manhattan,o3,23,17,32,23
5/24/2020,US,Los Angeles,o3,24,4,56,23
5/24/2020,US,Manhattan,o3,24,20,37,30
5/24/2020,US,Houston,o3,116,8,42,21
5/24/2020,CN,Beijing,o3,473,0,58,38
5/24/2020,US,Jacksonville,o3,112,0,12,10
5/24/2020,CN,Wuhan,o3,369,1,77,58
5/25/2020,US,Los Angeles,o3,24,4,52,21
5/25/2020,US,Houston,o3,119,20,51,32
5/25/2020,CN,Beijing,o3,472,0,111,19
5/25/2020,CN,Wuhan,o3,387,16,60,38
5/25/2020,US,Jacksonville,o3,117,6,11,10
5/25/2020,US,Manhattan,o3,24,6,33,23
5/26/2020,US,Houston,o3,119,10,55,28
5/26/2020,CN,Wuhan,o3,387,4,66,35
5/26/2020,US,Manhattan,o3,21,2,32,11
5/26/2020,US,Los Angeles,o3,20,2,55,10
5/26/2020,US,Jacksonville,o3,117,9,15,11
5/26/2020,CN,Beijing,o3,466,0,58,35
5/27/2020,US,Jacksonville,o3,117,2,17,10
5/27/2020,US,Manhattan,o3,24,6,32,15
5/27/2020,CN,Beijing,o3,452,2,50,34
5/27/2020,US,Los Angeles,o3,21,2,55,24
5/27/2020,US,Houston,o3,114,1,55,33
5/27/2020,CN,Wuhan,o3,387,2,72,34
5/28/2020,US,Manhattan,o3,24,1,19,11
5/28/2020,US,Jacksonville,o3,120,1,19,8
5/28/2020,CN,Wuhan,o3,387,2,65,37
5/28/2020,US,Houston,o3,118,1,48,22
5/28/2020,US,Los Angeles,o3,23,6,43,19
5/28/2020,CN,Beijing,o3,449,0,78,35
5/29/2020,US,Jacksonville,o3,120,1,17,8
5/29/2020,US,Los Angeles,o3,21,4,25,15
5/29/2020,US,Houston,o3,102,1,37,25
5/29/2020,US,Manhattan,o3,23,2,30,6
5/29/2020,CN,Wuhan,o3,384,2,51,28
5/29/2020,CN,Beijing,o3,470,2,93,49
5/30/2020,US,Houston,o3,96,10,48,29
5/30/2020,US,Los Angeles,o3,24,9,35,18
5/30/2020,CN,Wuhan,o3,387,3,60,27
5/30/2020,US,Jacksonville,o3,118,0,16,11
5/30/2020,US,Manhattan,o3,24,5,39,32
5/30/2020,CN,Beijing,o3,478,1,72,47
5/31/2020,CN,Beijing,o3,472,0,48,35
5/31/2020,US,Houston,o3,101,4,47,22
5/31/2020,US,Manhattan,o3,24,19,29,25
5/31/2020,US,Los Angeles,o3,24,2,43,18
5/31/2020,CN,Wuhan,o3,375,1,64,27
5/31/2020,US,Jacksonville,o3,119,2,20,11
6/1/2020,US,Manhattan,o3,24,16,36,28
6/1/2020,US,Los Angeles,o3,24,2,41,14
6/1/2020,CN,Wuhan,o3,360,1,74,38
